date,open,high,low,close,volume,average,barCount
2025-10-21 04:00:00-04:00,262.26,262.26,261.59,261.7,1464.0,261.859,11
2025-10-21 04:01:00-04:00,261.52,261.78,261.52,261.7,824.0,261.688,4
2025-10-21 04:02:00-04:00,261.56,261.7,261.56,261.7,564.0,261.627,4
2025-10-21 04:03:00-04:00,261.56,261.59,261.56,261.59,481.0,261.566,2
2025-10-21 04:04:00-04:00,261.51,261.59,261.47,261.59,735.0,261.518,6
2025-10-21 04:05:00-04:00,261.55,261.55,261.55,261.55,125.0,261.55,1
2025-10-21 04:06:00-04:00,261.52,261.52,261.5,261.5,325.0,261.508,3
2025-10-21 04:07:00-04:00,261.5,261.5,261.3,261.3,2049.0,261.347,16
2025-10-21 04:08:00-04:00,261.26,261.26,261.2,261.2,525.0,261.22,5
2025-10-21 04:09:00-04:00,261.3,261.3,261.3,261.3,294.0,261.3,2
2025-10-21 04:10:00-04:00,261.3,261.3,261.3,261.3,0.0,261.3,0
2025-10-21 04:11:00-04:00,261.25,261.25,261.25,261.25,155.0,261.25,1
2025-10-21 04:12:00-04:00,261.25,261.25,261.25,261.25,0.0,261.25,0
2025-10-21 04:13:00-04:00,261.2,261.2,261.1,261.1,1071.0,261.126,4
2025-10-21 04:14:00-04:00,261.04,261.1,261.04,261.1,240.0,261.075,2
2025-10-21 04:15:00-04:00,261.1,261.1,261.1,261.1,0.0,261.1,0
2025-10-21 04:16:00-04:00,261.11,261.11,260.93,260.93,4867.0,261.007,19
2025-10-21 04:17:00-04:00,260.93,260.93,260.93,260.93,0.0,260.93,0
2025-10-21 04:18:00-04:00,260.93,260.93,260.93,260.93,0.0,260.93,0
2025-10-21 04:19:00-04:00,261.09,261.09,261.09,261.09,100.0,261.09,1
2025-10-21 04:20:00-04:00,260.91,260.91,260.91,260.91,100.0,260.91,1
2025-10-21 04:21:00-04:00,260.91,260.91,260.91,260.91,0.0,260.91,0
2025-10-21 04:22:00-04:00,260.91,260.91,260.91,260.91,0.0,260.91,0
2025-10-21 04:23:00-04:00,260.91,260.91,260.91,260.91,0.0,260.91,0
2025-10-21 04:24:00-04:00,260.91,260.91,260.91,260.91,0.0,260.91,0
2025-10-21 04:25:00-04:00,261.2,261.36,261.2,261.36,358.0,261.315,3
2025-10-21 04:26:00-04:00,261.39,261.58,261.39,261.58,515.0,261.464,4
2025-10-21 04:27:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:28:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:29:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:30:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:31:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:32:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:33:00-04:00,261.35,261.35,261.35,261.35,100.0,261.35,1
2025-10-21 04:34:00-04:00,261.35,261.35,261.35,261.35,0.0,261.35,0
2025-10-21 04:35:00-04:00,261.54,261.54,261.54,261.54,100.0,261.54,1
2025-10-21 04:36:00-04:00,261.54,261.54,261.54,261.54,0.0,261.54,0
2025-10-21 04:37:00-04:00,261.54,261.54,261.54,261.54,0.0,261.54,0
2025-10-21 04:38:00-04:00,261.42,261.42,261.42,261.42,100.0,261.42,1
2025-10-21 04:39:00-04:00,261.43,261.5,261.42,261.49,652.0,261.468,5
2025-10-21 04:40:00-04:00,261.49,261.49,261.49,261.49,0.0,261.49,0
2025-10-21 04:41:00-04:00,261.44,261.44,261.44,261.44,165.0,261.44,1
2025-10-21 04:42:00-04:00,261.37,261.37,261.37,261.37,100.0,261.37,1
2025-10-21 04:43:00-04:00,261.36,261.77,261.35,261.77,4665.0,261.518,17
2025-10-21 04:44:00-04:00,261.78,261.93,261.78,261.8,3527.0,261.879,13
2025-10-21 04:45:00-04:00,261.89,261.92,261.89,261.92,992.0,261.916,5
2025-10-21 04:46:00-04:00,261.92,261.96,261.77,261.77,638.0,261.892,6
2025-10-21 04:47:00-04:00,261.77,261.77,261.77,261.77,0.0,261.77,0
2025-10-21 04:48:00-04:00,261.8,261.81,261.78,261.81,592.0,261.799,4
2025-10-21 04:49:00-04:00,261.81,261.81,261.81,261.81,0.0,261.81,0
2025-10-21 04:50:00-04:00,261.81,261.81,261.81,261.81,0.0,261.81,0
2025-10-21 04:51:00-04:00,261.59,261.59,261.59,261.59,118.0,261.59,1
2025-10-21 04:52:00-04:00,261.58,261.58,261.58,261.58,913.0,261.58,3
2025-10-21 04:53:00-04:00,261.58,261.58,261.58,261.58,0.0,261.58,0
2025-10-21 04:54:00-04:00,261.41,261.41,261.41,261.41,100.0,261.41,1
2025-10-21 04:55:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 04:56:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 04:57:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 04:58:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 04:59:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 05:00:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 05:01:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 05:02:00-04:00,261.41,261.41,261.41,261.41,0.0,261.41,0
2025-10-21 05:03:00-04:00,261.6,261.6,261.6,261.6,100.0,261.6,1
2025-10-21 05:04:00-04:00,261.6,261.6,261.6,261.6,0.0,261.6,0
2025-10-21 05:05:00-04:00,261.62,261.62,261.62,261.62,140.0,261.62,1
2025-10-21 05:06:00-04:00,261.74,261.74,261.74,261.74,100.0,261.74,1
2025-10-21 05:07:00-04:00,261.68,261.68,261.68,261.68,100.0,261.68,1
2025-10-21 05:08:00-04:00,261.68,261.68,261.68,261.68,0.0,261.68,0
2025-10-21 05:09:00-04:00,261.68,261.68,261.68,261.68,0.0,261.68,0
2025-10-21 05:10:00-04:00,261.68,261.68,261.68,261.68,0.0,261.68,0
2025-10-21 05:11:00-04:00,261.7,261.73,261.7,261.73,227.0,261.714,2
2025-10-21 05:12:00-04:00,261.66,261.66,261.66,261.66,100.0,261.66,1
2025-10-21 05:13:00-04:00,261.66,261.66,261.66,261.66,0.0,261.66,0
2025-10-21 05:14:00-04:00,261.66,261.66,261.66,261.66,0.0,261.66,0
2025-10-21 05:15:00-04:00,261.66,261.66,261.66,261.66,0.0,261.66,0
2025-10-21 05:16:00-04:00,261.73,261.8,261.68,261.68,1801.0,261.776,12
2025-10-21 05:17:00-04:00,261.66,261.66,261.66,261.66,200.0,261.66,2
2025-10-21 05:18:00-04:00,261.62,261.77,261.62,261.76,5824.0,261.752,20
2025-10-21 05:19:00-04:00,261.76,261.76,261.76,261.76,0.0,261.76,0
2025-10-21 05:20:00-04:00,261.76,261.76,261.76,261.76,0.0,261.76,0
2025-10-21 05:21:00-04:00,261.77,261.77,261.77,261.77,100.0,261.77,1
2025-10-21 05:22:00-04:00,261.77,261.77,261.77,261.77,0.0,261.77,0
2025-10-21 05:23:00-04:00,261.77,261.77,261.77,261.77,0.0,261.77,0
2025-10-21 05:24:00-04:00,261.77,261.77,261.77,261.77,0.0,261.77,0
2025-10-21 05:25:00-04:00,261.77,261.77,261.77,261.77,0.0,261.77,0
2025-10-21 05:26:00-04:00,261.69,261.73,261.69,261.73,463.0,261.721,2
2025-10-21 05:27:00-04:00,261.73,261.73,261.73,261.73,0.0,261.73,0
2025-10-21 05:28:00-04:00,261.63,261.63,261.43,261.47,1576.0,261.536,10
2025-10-21 05:29:00-04:00,261.47,261.47,261.47,261.47,0.0,261.47,0
2025-10-21 05:30:00-04:00,261.47,261.47,261.47,261.47,0.0,261.47,0
2025-10-21 05:31:00-04:00,261.47,261.47,261.47,261.47,0.0,261.47,0
2025-10-21 05:32:00-04:00,261.7,261.76,261.7,261.76,1381.0,261.751,4
2025-10-21 05:33:00-04:00,261.8,261.8,261.8,261.8,705.0,261.8,2
2025-10-21 05:34:00-04:00,261.83,261.88,261.83,261.88,815.0,261.839,4
2025-10-21 05:35:00-04:00,261.88,261.88,261.88,261.88,0.0,261.88,0
2025-10-21 05:36:00-04:00,261.88,261.88,261.88,261.88,287.0,261.88,1
2025-10-21 05:37:00-04:00,261.89,261.89,261.89,261.89,482.0,261.89,2
2025-10-21 05:38:00-04:00,261.89,261.89,261.89,261.89,0.0,261.89,0
2025-10-21 05:39:00-04:00,261.84,261.85,261.84,261.84,869.0,261.841,3
2025-10-21 05:40:00-04:00,261.84,261.84,261.84,261.84,0.0,261.84,0
2025-10-21 05:41:00-04:00,261.7,261.7,261.56,261.56,320.0,261.613,3
2025-10-21 05:42:00-04:00,261.56,261.56,261.56,261.56,0.0,261.56,0
2025-10-21 05:43:00-04:00,261.59,261.59,261.59,261.59,100.0,261.59,1
2025-10-21 05:44:00-04:00,261.59,261.59,261.59,261.59,0.0,261.59,0
2025-10-21 05:45:00-04:00,261.59,261.59,261.59,261.59,0.0,261.59,0
2025-10-21 05:46:00-04:00,261.59,261.59,261.59,261.59,0.0,261.59,0
2025-10-21 05:47:00-04:00,261.8,261.8,261.8,261.8,100.0,261.8,1
2025-10-21 05:48:00-04:00,261.8,261.8,261.8,261.8,0.0,261.8,0
2025-10-21 05:49:00-04:00,261.8,261.8,261.8,261.8,0.0,261.8,0
2025-10-21 05:50:00-04:00,261.8,261.8,261.8,261.8,0.0,261.8,0
2025-10-21 05:51:00-04:00,261.68,261.68,261.65,261.65,209.0,261.666,2
2025-10-21 05:52:00-04:00,261.65,261.65,261.65,261.65,0.0,261.65,0
2025-10-21 05:53:00-04:00,261.65,261.65,261.65,261.65,0.0,261.65,0
2025-10-21 05:54:00-04:00,261.75,261.75,261.75,261.75,100.0,261.75,1
2025-10-21 05:55:00-04:00,261.75,261.75,261.75,261.75,0.0,261.75,0
2025-10-21 05:56:00-04:00,261.64,261.64,261.64,261.64,101.0,261.64,1
2025-10-21 05:57:00-04:00,261.74,261.74,261.74,261.74,350.0,261.74,2
2025-10-21 05:58:00-04:00,261.74,261.74,261.74,261.74,0.0,261.74,0
2025-10-21 05:59:00-04:00,261.72,261.78,261.72,261.78,2354.0,261.77,12
2025-10-21 06:00:00-04:00,261.78,261.78,261.78,261.78,0.0,261.78,0
2025-10-21 06:01:00-04:00,261.87,262.01,261.85,262.01,2442.0,261.979,16
2025-10-21 06:02:00-04:00,261.84,261.84,261.84,261.84,100.0,261.84,1
2025-10-21 06:03:00-04:00,261.99,261.99,261.95,261.98,400.0,261.973,4
2025-10-21 06:04:00-04:00,262.05,262.05,262.05,262.05,189.0,262.05,1
2025-10-21 06:05:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:06:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:07:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:08:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:09:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:10:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:11:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:12:00-04:00,262.05,262.05,262.05,262.05,0.0,262.05,0
2025-10-21 06:13:00-04:00,261.79,261.79,261.78,261.79,616.0,261.783,5
2025-10-21 06:14:00-04:00,261.71,261.71,261.7,261.7,1753.0,261.701,6
2025-10-21 06:15:00-04:00,261.7,261.7,261.7,261.7,997.0,261.7,3
2025-10-21 06:16:00-04:00,261.7,261.7,261.7,261.7,0.0,261.7,0
2025-10-21 06:17:00-04:00,261.6,261.6,261.22,261.22,6470.0,261.534,51
2025-10-21 06:18:00-04:00,261.2,261.2,261.07,261.09,3877.0,261.156,24
2025-10-21 06:19:00-04:00,261.03,261.03,260.69,260.75,5941.0,260.821,29
2025-10-21 06:20:00-04:00,260.86,260.9,260.85,260.9,750.0,260.865,5
2025-10-21 06:21:00-04:00,260.9,261.01,260.85,260.85,4603.0,260.912,18
2025-10-21 06:22:00-04:00,260.91,261.09,260.9,261.09,760.0,260.976,6
2025-10-21 06:23:00-04:00,260.93,261.09,260.93,261.09,950.0,261.046,8
2025-10-21 06:24:00-04:00,261.0,261.06,261.0,261.06,800.0,261.008,8
2025-10-21 06:25:00-04:00,261.03,261.06,261.0,261.06,1394.0,261.03,13
2025-10-21 06:26:00-04:00,261.06,261.06,261.06,261.06,300.0,261.06,3
2025-10-21 06:27:00-04:00,261.08,261.22,261.06,261.22,1469.0,261.092,11
2025-10-21 06:28:00-04:00,261.15,261.15,261.15,261.15,987.0,261.15,1
2025-10-21 06:29:00-04:00,261.2,261.23,261.16,261.16,500.0,261.198,5
2025-10-21 06:30:00-04:00,261.19,261.19,261.16,261.19,726.0,261.179,5
2025-10-21 06:31:00-04:00,261.17,261.2,261.17,261.19,2652.0,261.196,10
2025-10-21 06:32:00-04:00,261.2,261.2,261.12,261.2,3421.0,261.185,14
2025-10-21 06:33:00-04:00,261.2,261.2,261.2,261.2,0.0,261.2,0
2025-10-21 06:34:00-04:00,261.2,261.2,261.2,261.2,0.0,261.2,0
2025-10-21 06:35:00-04:00,261.16,261.16,261.08,261.11,3379.0,261.112,13
2025-10-21 06:36:00-04:00,261.12,261.14,261.04,261.04,641.0,261.106,6
2025-10-21 06:37:00-04:00,261.07,261.14,261.04,261.14,492.0,261.089,4
2025-10-21 06:38:00-04:00,261.14,261.14,261.14,261.14,172.0,261.14,1
2025-10-21 06:39:00-04:00,261.03,261.03,261.03,261.03,100.0,261.03,1
2025-10-21 06:40:00-04:00,261.03,261.03,261.03,261.03,0.0,261.03,0
2025-10-21 06:41:00-04:00,261.09,261.1,261.09,261.1,1787.0,261.099,2
2025-10-21 06:42:00-04:00,261.1,261.1,261.09,261.09,200.0,261.095,2
2025-10-21 06:43:00-04:00,261.19,261.19,261.19,261.19,100.0,261.19,1
2025-10-21 06:44:00-04:00,261.1,261.1,261.1,261.1,1487.0,261.1,7
2025-10-21 06:45:00-04:00,261.1,261.1,261.1,261.1,0.0,261.1,0
2025-10-21 06:46:00-04:00,261.09,261.09,261.09,261.09,100.0,261.09,1
2025-10-21 06:47:00-04:00,261.09,261.09,261.09,261.09,0.0,261.09,0
2025-10-21 06:48:00-04:00,261.09,261.09,261.09,261.09,0.0,261.09,0
2025-10-21 06:49:00-04:00,261.09,261.09,261.09,261.09,0.0,261.09,0
2025-10-21 06:50:00-04:00,261.09,261.15,261.09,261.15,400.0,261.13,4
2025-10-21 06:51:00-04:00,261.15,261.15,261.15,261.15,0.0,261.15,0
2025-10-21 06:52:00-04:00,261.15,261.15,261.15,261.15,0.0,261.15,0
2025-10-21 06:53:00-04:00,261.17,261.19,261.17,261.19,591.0,261.187,4
2025-10-21 06:54:00-04:00,261.3,261.34,261.3,261.3,1982.0,261.302,4
2025-10-21 06:55:00-04:00,261.3,261.3,261.3,261.3,136.0,261.3,1
2025-10-21 06:56:00-04:00,261.35,261.37,261.35,261.36,1091.0,261.359,6
2025-10-21 06:57:00-04:00,261.38,261.4,261.3,261.3,1276.0,261.374,10
2025-10-21 06:58:00-04:00,261.3,261.3,261.3,261.3,0.0,261.3,0
2025-10-21 06:59:00-04:00,261.31,261.31,261.31,261.31,100.0,261.31,1
2025-10-21 07:00:00-04:00,261.35,261.45,261.35,261.45,7707.0,261.388,24
2025-10-21 07:01:00-04:00,261.44,261.52,261.44,261.52,1281.0,261.49,10
2025-10-21 07:02:00-04:00,261.55,261.59,261.39,261.45,8379.0,261.469,20
2025-10-21 07:03:00-04:00,261.45,261.5,261.4,261.48,786.0,261.472,5
2025-10-21 07:04:00-04:00,261.5,261.5,261.5,261.5,100.0,261.5,1
2025-10-21 07:05:00-04:00,261.5,261.5,261.5,261.5,1666.0,261.5,9
2025-10-21 07:06:00-04:00,261.5,261.62,261.45,261.62,2424.0,261.528,13
2025-10-21 07:07:00-04:00,261.66,261.66,261.58,261.63,1122.0,261.645,5
2025-10-21 07:08:00-04:00,261.52,261.62,261.52,261.59,471.0,261.582,4
2025-10-21 07:09:00-04:00,261.62,261.64,261.62,261.64,500.0,261.636,5
2025-10-21 07:10:00-04:00,261.58,261.65,261.5,261.65,2686.0,261.579,7
2025-10-21 07:11:00-04:00,261.65,261.7,261.65,261.7,2699.0,261.663,15
2025-10-21 07:12:00-04:00,261.71,261.75,261.71,261.75,1245.0,261.737,11
2025-10-21 07:13:00-04:00,261.8,261.8,261.79,261.8,668.0,261.797,4
2025-10-21 07:14:00-04:00,261.84,261.85,261.81,261.82,5038.0,261.837,23
2025-10-21 07:15:00-04:00,261.84,261.9,261.84,261.9,2254.0,261.889,12
2025-10-21 07:16:00-04:00,261.93,262.0,261.93,262.0,1088.0,261.983,7
2025-10-21 07:17:00-04:00,262.01,262.02,262.01,262.02,325.0,262.013,3
2025-10-21 07:18:00-04:00,262.02,262.02,262.0,262.0,1360.0,262.002,5
2025-10-21 07:19:00-04:00,261.93,261.99,261.9,261.99,2078.0,261.937,14
2025-10-21 07:20:00-04:00,261.94,261.94,261.94,261.94,100.0,261.94,1
2025-10-21 07:21:00-04:00,261.9,261.9,261.84,261.84,730.0,261.878,4
2025-10-21 07:22:00-04:00,261.7,261.7,261.68,261.68,225.0,261.689,2
2025-10-21 07:23:00-04:00,261.75,261.75,261.75,261.75,582.0,261.75,4
2025-10-21 07:24:00-04:00,261.75,261.75,261.65,261.65,633.0,261.696,4
2025-10-21 07:25:00-04:00,261.6,261.6,261.5,261.5,2108.0,261.512,12
2025-10-21 07:26:00-04:00,261.5,261.5,261.5,261.5,350.0,261.5,2
2025-10-21 07:27:00-04:00,261.58,261.62,261.58,261.62,750.0,261.615,3
2025-10-21 07:28:00-04:00,261.65,261.65,261.65,261.65,1410.0,261.65,3
2025-10-21 07:29:00-04:00,261.65,261.65,261.64,261.65,3046.0,261.65,10
2025-10-21 07:30:00-04:00,261.6,261.6,261.55,261.6,710.0,261.587,6
2025-10-21 07:31:00-04:00,261.61,261.61,261.57,261.57,249.0,261.594,2
2025-10-21 07:32:00-04:00,261.79,261.79,261.75,261.79,578.0,261.783,3
2025-10-21 07:33:00-04:00,261.75,261.8,261.75,261.78,1973.0,261.761,7
2025-10-21 07:34:00-04:00,261.78,261.78,261.78,261.78,0.0,261.78,0
2025-10-21 07:35:00-04:00,261.83,261.83,261.83,261.83,200.0,261.83,2
2025-10-21 07:36:00-04:00,261.79,261.79,261.78,261.78,424.0,261.782,2
2025-10-21 07:37:00-04:00,261.78,261.78,261.78,261.78,0.0,261.78,0
2025-10-21 07:38:00-04:00,261.68,261.68,261.68,261.68,1102.0,261.68,4
2025-10-21 07:39:00-04:00,261.65,261.65,261.6,261.6,550.0,261.613,4
2025-10-21 07:40:00-04:00,261.63,261.7,261.63,261.67,1234.0,261.668,6
2025-10-21 07:41:00-04:00,261.7,261.7,261.7,261.7,919.0,261.7,8
2025-10-21 07:42:00-04:00,261.7,261.7,261.7,261.7,0.0,261.7,0
2025-10-21 07:43:00-04:00,261.76,261.76,261.76,261.76,101.0,261.76,1
2025-10-21 07:44:00-04:00,261.76,261.76,261.76,261.76,0.0,261.76,0
2025-10-21 07:45:00-04:00,261.74,261.74,261.74,261.74,100.0,261.74,1
2025-10-21 07:46:00-04:00,261.69,261.69,261.69,261.69,400.0,261.69,2
2025-10-21 07:47:00-04:00,261.69,261.69,261.69,261.69,0.0,261.69,0
2025-10-21 07:48:00-04:00,261.64,261.64,261.64,261.64,1211.0,261.64,7
2025-10-21 07:49:00-04:00,261.64,261.8,261.63,261.8,2960.0,261.721,19
2025-10-21 07:50:00-04:00,261.71,261.71,261.62,261.62,2828.0,261.642,15
2025-10-21 07:51:00-04:00,261.71,261.71,261.71,261.71,297.0,261.71,2
2025-10-21 07:52:00-04:00,261.66,261.7,261.66,261.7,400.0,261.69,4
2025-10-21 07:53:00-04:00,261.63,261.65,261.63,261.65,1506.0,261.634,6
2025-10-21 07:54:00-04:00,261.63,261.64,261.63,261.63,1747.0,261.631,5
2025-10-21 07:55:00-04:00,261.65,261.71,261.65,261.71,400.0,261.683,4
2025-10-21 07:56:00-04:00,261.67,261.67,261.63,261.63,1516.0,261.638,9
2025-10-21 07:57:00-04:00,261.69,261.69,261.63,261.65,1356.0,261.675,5
2025-10-21 07:58:00-04:00,261.69,261.73,261.69,261.69,1889.0,261.692,10
2025-10-21 07:59:00-04:00,261.79,261.8,261.79,261.8,200.0,261.795,2
2025-10-21 08:00:00-04:00,261.11,262.57,260.75,261.32,97225.0,261.591,303
2025-10-21 08:01:00-04:00,261.99,261.99,261.99,261.99,100.0,261.99,1
2025-10-21 08:02:00-04:00,261.85,261.9,261.19,261.8,2287.0,261.693,13
2025-10-21 08:03:00-04:00,261.82,261.95,261.82,261.85,1357.0,261.872,9
2025-10-21 08:04:00-04:00,261.96,261.96,261.88,261.89,1179.0,261.9,7
2025-10-21 08:05:00-04:00,261.92,261.97,261.84,261.9,4984.0,261.897,30
2025-10-21 08:06:00-04:00,261.85,262.06,261.85,261.99,7111.0,261.988,24
2025-10-21 08:07:00-04:00,261.85,261.91,261.85,261.9,702.0,261.894,3
2025-10-21 08:08:00-04:00,261.9,262.0,261.85,261.95,4079.0,261.903,26
2025-10-21 08:09:00-04:00,261.98,261.98,261.98,261.98,497.0,261.98,1
2025-10-21 08:10:00-04:00,261.93,262.0,261.85,262.0,2849.0,261.949,9
2025-10-21 08:11:00-04:00,261.99,262.0,261.99,262.0,2209.0,261.995,6
2025-10-21 08:12:00-04:00,262.02,262.13,262.02,262.13,300.0,262.08,3
2025-10-21 08:13:00-04:00,262.06,262.09,262.05,262.08,770.0,262.075,4
